Host	Virus	HostTaxID	VirusTaxID	HostNCBIResolved	VirusNCBIResolved	ICTVRatified	HostGenus	HostFamily	HostOrder	HostClass	HostOriginal	VirusGenus	VirusFamily	VirusOrder	VirusClass	VirusOriginal	HostFlagID	DetectionMethod	DetectionOriginal	Database	DatabaseVersion	PublicationYear	ReferenceText	PMID	ReleaseYear	ReleaseMonth	ReleaseDay	CollectionYear	CollectionMonth	CollectionDay	AssocID	DatabaseDOI	NCBIAccession
	avian coronavirus	9030	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2019	6	18	2014					MK937833.1
	avian coronavirus	9030	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2019	6	18	2016					MK217374.1, MK217375.1, MK937828.1
	avian coronavirus	9030	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2019	6	18	2017					MK217372.1, MK217373.1, MK937829.1
	avian coronavirus	9030	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2020	3	11	2017					MN233837.1
	avian coronavirus	9030	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2021	2	23	2018					MT157383.1, MT157384.1, MT157385.1, MT157386.1, MT157387.1, MT157388.1, MT157389.1, MT157390.1, MT157391.1, MT157392.1, MT157393.1, MT157394.1, MT157395.1
	avian coronavirus	9030	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2021	6	7	2010					MW222181.1
	avian coronavirus	9030	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2021	6	7	2020					MT978193.1, MW248465.1, MW419300.1, MW429059.1, MW429060.1, MW429061.1, MW429062.1, MW436704.1, MW436705.1, MW446887.1, MW446888.1, MW792511.1, MW792512.1, MW792513.1, MW792514.1
	avian coronavirus	9048	694014	TRUE	TRUE	TRUE	pavo	phasianidae	galliformes	aves	Pavo	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2004	9	6						AY702085.1
	avian coronavirus	9120	694014	TRUE	TRUE	TRUE	fulica	rallidae	gruiformes	aves	Fulica	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2019	10	6	2010	2	24			MK617400.1
	avian coronavirus	9206	694014	TRUE	TRUE	TRUE		phalacrocoracidae	pelecaniformes	aves	Phalacrocoracidae	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2019	10	6	2009	10	22			MK617514.1
	gammacoronavirus sp.	8976	2163008	TRUE	TRUE	FALSE			galliformes	aves	Galliformes	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Gammacoronavirus sp.	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	12	16	2017					MK183095.1, MK183096.1, MK183097.1, MK183098.1
agamia agami	avian coronavirus	706245	694014	TRUE	TRUE	TRUE	agamia	ardeidae	pelecaniformes	aves	Agamia agami	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2010	1	13	2009					GU323504.1
amazona vinacea	avian coronavirus	244084	694014	TRUE	TRUE	TRUE	amazona	psittacidae	psittaciformes	aves	Amazona vinacea	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2015	3	20	2013					KP256820.1
amazona vinacea	avian coronavirus	244084	694014	TRUE	TRUE	TRUE	amazona	psittacidae	psittaciformes	aves	Amazona vinacea	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2015	3	28	2013					KP211413.1
anas acuta	avian coronavirus	28680	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	anas acuta	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	avian coronavirus	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2010						151489	https://doi.org/10.1038/sdata.2015.49	295060535
anas acuta	avian coronavirus	28680	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	anas acuta	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	avian coronavirus	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2010						151490	https://doi.org/10.1038/sdata.2015.49	295060537
anas acuta	avian coronavirus	28680	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	anas acuta	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	avian coronavirus	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2010						151491	https://doi.org/10.1038/sdata.2015.49	295060539
anas acuta	avian coronavirus	28680	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	anas acuta	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	avian coronavirus	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2010						151492	https://doi.org/10.1038/sdata.2015.49	295060540
anas acuta	avian coronavirus	28680	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	anas acuta	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	avian coronavirus	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2010						151493	https://doi.org/10.1038/sdata.2015.49	295060542
anas acuta	avian coronavirus	28680	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	anas acuta	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	avian coronavirus	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2010						151494	https://doi.org/10.1038/sdata.2015.49	295060544
anas acuta	avian coronavirus	28680	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	anas acuta	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	avian coronavirus	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2011						151495	https://doi.org/10.1038/sdata.2015.49	353444852
anas acuta	avian coronavirus	28680	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	anas acuta	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	avian coronavirus	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2011						151496	https://doi.org/10.1038/sdata.2015.49	353444926
anas acuta	avian coronavirus	28680	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	anas acuta	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	avian coronavirus	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2011						151497	https://doi.org/10.1038/sdata.2015.49	353444930
anas acuta	avian coronavirus	28680	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	anas acuta	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	avian coronavirus	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2011						151498	https://doi.org/10.1038/sdata.2015.49	353444932
anas acuta	avian coronavirus	28680	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	anas acuta	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	avian coronavirus	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2011						151499	https://doi.org/10.1038/sdata.2015.49	353444934
anas acuta	avian coronavirus	28680	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	anas acuta	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	avian coronavirus	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2011						151500	https://doi.org/10.1038/sdata.2015.49	353444936
anas acuta	avian coronavirus	28680	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	anas acuta	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	avian coronavirus	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2011						151501	https://doi.org/10.1038/sdata.2015.49	353444938
anas acuta	avian coronavirus	28680	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	anas acuta	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	avian coronavirus	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2011						151502	https://doi.org/10.1038/sdata.2015.49	353444940
anas acuta	avian coronavirus	28680	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	anas acuta	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	avian coronavirus	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2011						151503	https://doi.org/10.1038/sdata.2015.49	353444942
anas acuta	avian coronavirus	28680	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	anas acuta	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	avian coronavirus	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2011						151504	https://doi.org/10.1038/sdata.2015.49	353444948
anas acuta	avian coronavirus	28680	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	anas acuta	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	avian coronavirus	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2011						151505	https://doi.org/10.1038/sdata.2015.49	353444950
anas acuta	avian coronavirus	28680	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	anas acuta	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	avian coronavirus	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2011						151506	https://doi.org/10.1038/sdata.2015.49	353444986
anas acuta	avian coronavirus	28680	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	anas acuta	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	avian coronavirus	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2011						151507	https://doi.org/10.1038/sdata.2015.49	353444988
anas acuta	avian coronavirus	28680	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	anas acuta	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	avian coronavirus	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2011						151508	https://doi.org/10.1038/sdata.2015.49	353444994
anas acuta	avian coronavirus	28680	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	anas acuta	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	avian coronavirus	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2011						151509	https://doi.org/10.1038/sdata.2015.49	353444996
anas acuta	avian coronavirus	28680	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	anas acuta	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	avian coronavirus	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2011						151510	https://doi.org/10.1038/sdata.2015.49	353444998
anas acuta	avian coronavirus	28680	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	Anas acuta	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2010	11	13	2005	8				GU396668.1, GU396669.1, GU396670.1, GU396671.1, GU396672.1, GU396673.1
anas acuta	avian coronavirus	28680	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	Anas acuta	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2011	10	25	2009	11	27			JN788791.1
anas acuta	avian coronavirus	28680	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	Anas acuta	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2011	10	25	2009	12	23			JN788828.1
anas acuta	avian coronavirus	28680	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	Anas acuta	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2011	10	25	2009	12	30			JN788830.1, JN788831.1, JN788832.1, JN788833.1, JN788834.1, JN788835.1, JN788836.1, JN788839.1, JN788840.1
anas acuta	avian coronavirus	28680	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	Anas acuta	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2011	10	25	2010	1	12			JN788858.1, JN788859.1, JN788862.1, JN788863.1, JN788864.1
anas acuta	avian coronavirus	28680	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	Anas acuta	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2013	11	11	2012					KF437666.1
anas acuta	avian coronavirus	28680	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	Anas acuta	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2014	8	11	2009	10	20			KJ741880.1
anas bahamensis	avian coronavirus	75834	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	Anas bahamensis	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2019	12	15	2019					MN622961.1, MN623247.1, MN689140.1
anas crecca	avian coronavirus	75839	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	anas crecca	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	avian coronavirus	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2011						151781	https://doi.org/10.1038/sdata.2015.49	353444830
anas crecca	avian coronavirus	75839	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	anas crecca	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	avian coronavirus	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2011						151782	https://doi.org/10.1038/sdata.2015.49	353444832
anas crecca	avian coronavirus	75839	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	anas crecca	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	avian coronavirus	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2011						151783	https://doi.org/10.1038/sdata.2015.49	353444834
anas crecca	avian coronavirus	75839	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	anas crecca	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	avian coronavirus	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2011						151784	https://doi.org/10.1038/sdata.2015.49	353444838
anas crecca	avian coronavirus	75839	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	anas crecca	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	avian coronavirus	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2011						151785	https://doi.org/10.1038/sdata.2015.49	353444842
anas crecca	avian coronavirus	75839	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	anas crecca	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	avian coronavirus	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2011						151786	https://doi.org/10.1038/sdata.2015.49	353444854
anas crecca	avian coronavirus	75839	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	anas crecca	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	avian coronavirus	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2011						151787	https://doi.org/10.1038/sdata.2015.49	353444860
anas crecca	avian coronavirus	75839	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	anas crecca	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	avian coronavirus	FALSE	PCR/Sequencing	NCBI Nucleotide	EID2	Wardeh et al. 2015 Sci Data		NCBI Nucleotide		2011						151788	https://doi.org/10.1038/sdata.2015.49	353444944
anas crecca	avian coronavirus	75839	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	Anas crecca	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2011	10	25	2009	11	27			JN788786.1, JN788792.1, JN788795.1
anas crecca	avian coronavirus	75839	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	Anas crecca	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2011	10	25	2009	11	6			JN788780.1, JN788781.1, JN788782.1, JN788784.1
anas crecca	avian coronavirus	75839	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	Anas crecca	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2011	10	25	2009	12	30			JN788837.1
anas crecca	avian coronavirus	75839	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	Anas crecca	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2014	8	11	2009	10	20			KJ741869.1, KJ741870.1, KJ741871.1, KJ741879.1, KJ741882.1
anas crecca	avian coronavirus	75839	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	Anas crecca	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	4	9	2015	1	13			KU251478.1
anas crecca	avian coronavirus	75839	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	Anas crecca	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	4	9	2015	3	12			KU251481.1
anas crecca	avian coronavirus	75839	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	Anas crecca	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	4	9	2015	3	26			KU251483.1
anas crecca	avian coronavirus	75839	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	Anas crecca	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	4	9	2015	4	2			KU251484.1
anas crecca	avian coronavirus	75839	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	Anas crecca	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	4	9	2015	4	5			KU251480.1
anas crecca	avian coronavirus	75839	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	Anas crecca	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	4	9	2015	7	6			KU251488.1
anas crecca	avian coronavirus	75839	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	Anas crecca	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2016	4	9	2015	8	6			KU251479.1
anas crecca	avian coronavirus	75839	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	Anas crecca	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	1	23	2010	8	20			KX588655.1, KX588656.1, KX588660.1
anas crecca	avian coronavirus	75839	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	Anas crecca	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	1	23	2010	8	21			KX588662.1
anas crecca	avian coronavirus	75839	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	Anas crecca	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	1	23	2010	8	28			KX588666.1, KX588667.1, KX588670.1
anas crecca	avian coronavirus	75839	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	Anas crecca	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2018	1	23	2010	9	28			KX588629.1
anas crecca	avian coronavirus	75839	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	Anas crecca	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2019	10	6	2012	8	20			MK617388.1
anas crecca	avian coronavirus	75839	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	Anas crecca	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2019	10	6	2012	8	29			MK617389.1
anas crecca	avian coronavirus	75839	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	Anas crecca	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2019	10	6	2013	8	24			MK617390.1
anas crecca	avian coronavirus	75839	694014	TRUE	TRUE	TRUE	anas	anatidae	anseriformes	aves	Anas crecca	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2019	10	6	2013	8	25			MK617391.1
