Phylum,Class,Order,Family,Genus,Species
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Betacoronavirus,SARS-like coronavirus WIV16
Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Ledantevirus,Ledantevirus taiyi
Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Hepacivirus,Wufeng Rhinolophus sinicus hepacivirus 1
Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,Vesiculovirus yinshui
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Alphacoronavirus,Rhinolophus Bat Alphacoronavirus strain MJ_69C
Cossaviricota,Papovaviricetes,Sepolyvirales,Polyomaviridae,,Rhinolophus thomasi polyomavirus 1
Cossaviricota,Papovaviricetes,Sepolyvirales,Polyomaviridae,,Rhinolophus thomasi polyomavirus 2
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Paramyxovirus PREDICT_PMV-137
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,,Adenovirus PREDICT_AdV-71
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,Mastadenovirus,Simian mastadenovirus I
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Alphacoronavirus,Bat coronavirus Rhhar/CII_KSA_002/Bisha/Saudi Arabia/2013
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Alphacoronavirus,Bat coronavirus Rhhar/CII_KSA_003/Bisha/Saudi Arabia/2013
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Betacoronavirus,Bat Coronavirus Rhhar/CII_KSA_004/Bisha/Saudi Arabia/2013
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Paramyxovirus PREDICT_PMV-176
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Quwivirus,Tupaiid betaherpesvirus 1
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,,Bamboo rat parvovirus
Pisuviricota,Pisoniviricetes,Picornavirales,Picornaviridae,Kobuvirus,Kobuvirus bamboo rat
Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Circovirus,Rodent associated circovirus 7
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,,Chinese bamboo rat coronavirus Guangxi/B305/2005
Negarnaviricota,Ellioviricetes,Bunyavirales,Nairoviridae,Orthonairovirus,Chim orthonairovirus
,,,Adomaviridae,,Rhynchobatus djiddensis adomavirus 1
Cossaviricota,Papovaviricetes,Sepolyvirales,Polyomaviridae,,Rhynchobatus djiddensis polyomavirus 1
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,,Rhynchonycteris naso betaherpesvirus
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Dependoparvovirus,Pygmy chameleon parvovirus
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,,short-tailed pygmy chameleon adenovirus 1
Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,Hapavirus,Hapavirus landjia
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,,Kittiwake papillomavirus 1
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,,Kittiwake papillomavirus 2
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,,Kittiwake papillomavirus 3
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,,Kittiwake papillomavirus 4
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,,Kittiwake papillomavirus 5
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,,Kittiwake papillomavirus 6
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,,Kittiwake papillomavirus 7
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,,Adenovirus PREDICT_AdV-30
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,,Adenovirus PREDICT_AdV-53
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,,Adenovirus PREDICT_AdV-54
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,,Adenovirus PREDICT_AdV-65
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,,Adenovirus PREDICT_AdV-78
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,,Adenovirus PREDICT_AdV-80
Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,Bat flavivirus Belinga GB09 219
Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,,Bat GB virus JFD/Gabon/2005
Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,Bat orthoreovirus ZFB14-130
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Bat paramyxovirus R_aeg_UPE766/525/122
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Bat Paramyxovirus Rou_aeg/Bel125/GAB/2009
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Bat Paramyxovirus Rou_aeg/CO2009/CON/2005
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Bat Paramyxovirus Rou_aeg/CO2569/CON/2005
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Bat Paramyxovirus Rou_aeg/CO2784/CON/2006
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Bat Paramyxovirus Rou_aeg/GB09156/GAB/2009
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Bat Paramyxovirus Rou_aeg/GB09164/GAB/2009
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Bat Paramyxovirus Rou_aeg/GB09172/GAB/2009
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Bat Paramyxovirus Rou_aeg/GB09182/GAB/2009
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Bat Paramyxovirus Rou_aeg/GB1400/GAB/2005
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Bat Paramyxovirus Rou_aeg/GB1404/GAB/2005
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Bat Paramyxovirus Rou_aeg/GB1415/GAB/2005
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Bat Paramyxovirus Rou_aeg/GB1418/GAB/2005
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Bat Paramyxovirus Rou_aeg/GB1456/GAB/2005
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Bat Paramyxovirus Rou_aeg/GB1493/GAB/2005
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Bat Paramyxovirus Rou_aeg/GB1494/GAB/2005
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Bat Paramyxovirus Rou_aeg/GB1583/GAB/2005
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Bat Paramyxovirus Rou_aeg/GB1590/GAB/2005
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Bat Paramyxovirus Rou_aeg/GB1704/GAB/2005
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Bat Paramyxovirus Rou_aeg/GB2009/GAB/2005
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,Rubulavirus,Bat rubulavirus
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,,Egyptian fruit bat betaherpesvirus
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,,Egyptian fruit bat gammaherpesvirus
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,,Kenya bat coronavirus BtKY05
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,,Kenya bat coronavirus BtKY08
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,,Kenya bat coronavirus BtKY09
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,,Kenya bat coronavirus BtKY10
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,,Kenya bat coronavirus BtKY11
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,,Kenya bat coronavirus BtKY12
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,,Kenya bat coronavirus BtKY13
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,,Kenya bat coronavirus BtKY25
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,,Kenya bat coronavirus BtKY28
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,,Kenya bat coronavirus BtKY29
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,,Kenya bat coronavirus BtKY76
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,,Kenya bat coronavirus BtKY77
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,,Kenya bat coronavirus BtKY78
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,,Kenya bat coronavirus BtKY79
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,,Kenya bat coronavirus BtKY80
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Paramyxovirus PREDICT_PMV-113
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Paramyxovirus PREDICT_PMV-114
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Paramyxovirus PREDICT_PMV-115
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Paramyxovirus PREDICT_PMV-116
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Paramyxovirus PREDICT_PMV-141
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,Psipapillomavirus,Psipapillomavirus 1
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,Mastadenovirus,Rousettus aegyptiacus adenovirus
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Alphacoronavirus,Rousettus aegyptiacus bat coronavirus 229E-related
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,,Rousettus aegyptiacus betaherpesvirus 1
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,,Rousettus aegyptiacus betaherpesvirus 2
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,,Rousettus aegyptiacus gammaherpesvirus 1
Cossaviricota,Papovaviricetes,Sepolyvirales,Polyomaviridae,Betapolyomavirus,Betapolyomavirus raegyptiacus
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Betacoronavirus,Rousettus bat coronavirus/Kenya/KY06/2006
Cossaviricota,Papovaviricetes,Sepolyvirales,Polyomaviridae,,Rousettus polyomavirus 1
Cossaviricota,Papovaviricetes,Sepolyvirales,Polyomaviridae,,Rousettus polyomavirus 2
Negarnaviricota,Ellioviricetes,Bunyavirales,Nairoviridae,Orthonairovirus,Yogue orthonairovirus
Negarnaviricota,Ellioviricetes,Bunyavirales,Nairoviridae,Orthonairovirus,Yogue orthonairovirus
Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mobatvirus,Quezon mobatvirus
Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,Mamastrovirus,Bat astrovirus Rl/HKGS/CHN/2008
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,Mastadenovirus,Bat mastadenovirus F
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Bocaparvovirus,Chiropteran bocaparvovirus 5
Negarnaviricota,Ellioviricetes,Bunyavirales,Phenuiviridae,Phlebovirus,Malsoor virus
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Betacoronavirus,Rousettus Bat Alphacoronavirus strain ML_32I
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Betacoronavirus,Rousettus Bat Betacoronavirus ML_56I
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Betacoronavirus,Rousettus Bat Betacoronavirus strain ML_101I
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Betacoronavirus,Rousettus Bat Betacoronavirus strain ML_3I
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Betacoronavirus,Rousettus Bat Betacoronavirus strain ML_44I
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Betacoronavirus,Rousettus Bat Betacoronavirus strain ML_70I
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Betacoronavirus,Rousettus Bat Betacoronavirus strain ML_7I
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Betacoronavirus,Rousettus Bat Betacoronavirus strain ML_83I
Cossaviricota,Papovaviricetes,Sepolyvirales,Polyomaviridae,,Rousettus leschenaultii polyomavirus 1
Cossaviricota,Papovaviricetes,Sepolyvirales,Polyomaviridae,,Rousettus leschenaultii polyomavirus 2
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,Rubulavirus,Rubulavirus YN12137/CHN/2012
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,Pararubulavirus,Tuhoko pararubulavirus 1
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,Pararubulavirus,Tuhoko pararubulavirus 2
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,Pararubulavirus,Tuhoko pararubulavirus 3
Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,,unidentified retrovirus
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,,Rupicapra pyrenaica gammaherpesvirus 1
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,,Bovine papillomavirus 32B
,,,,,Chamois faeces associated circular DNA virus 1
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,Dyokappapapillomavirus,Dyokappapapillomavirus 2
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,Respirovirus,Respirovirus ChamoisRV/IT2014
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,,Rupicapra rupicapra gammaherpesvirus 1
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,,Cervus timorensis papillomavirus 1
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,,Rusa timorensis gammaherpesvirus 1
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,,Rusa timorensis gammaherpesvirus 2
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,,Rusa timorensis papillomavirus type 2
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,Treisthetapapillomavirus,Treisthetapapillomavirus 1
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,,Sambar gammaherpesvirus
Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,,Roach circo-like virus
Peploviricota,Herviviricetes,Herpesvirales,,,Shrew herpesvirus
Pisuviricota,Pisoniviricetes,Nidovirales,Coronaviridae,Deltacoronavirus,Rynchops niger coronavirus
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Paramyxovirus PREDICT_PMV-109
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,,Saccopteryx bilineata betaherpesvirus
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,,Red-bellied tamarin adenovirus
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,,Red-handed tamarin adenovirus 1
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,,Red-handed tamarin adenovirus 2.1
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,,Red-handed tamarin adenovirus 2.2
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Lymphocryptovirus,Saguinus midas lymphocryptovirus 1
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,,Cotton-top tamarin adenovirus
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,Mastadenovirus,Saguinus adenovirus 1
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Lymphocryptovirus,Saguinus oedipus Lymphocryptovirus 1
,,,Anelloviridae,Epsilontorquevirus,Torque teno tamarin virus
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Cytomegalovirus,Saimiri boliviensis boliviensis cytomegalovirus
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Lymphocryptovirus,Saimiri boliviensis boliviensis Lymphocryptovirus 1
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Cytomegalovirus,Saimiri boliviensis cytomegalovirus
Cossaviricota,Papovaviricetes,Sepolyvirales,Polyomaviridae,Betapolyomavirus,Betapolyomavirus saboliviensis
Cossaviricota,Papovaviricetes,Sepolyvirales,Polyomaviridae,Betapolyomavirus,Betapolyomavirus sasciureus
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,Mastadenovirus,Squirrel monkey adenovirus
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,Mastadenovirus,Common squirrel monkey adenovirus 1
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,Mastadenovirus,Common squirrel monkey adenovirus 2
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,Mastadenovirus,Common squirrel monkey adenovirus 3
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,Mastadenovirus,Common squirrel monkey adenovirus 1
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Cytomegalovirus,Saimiri sciureus albigena cytomegalovirus
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Lymphocryptovirus,Saimiri sciureus albigena Lymphocryptovirus 1
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Lymphocryptovirus,Saimiri sciureus lymphocryptovirus 1
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Lymphocryptovirus,Saimiri sciureus lymphocryptovirus 3
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Lymphocryptovirus,Saimiri sciureus macrodon Lymphocryptovirus 1
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Lymphocryptovirus,Saimiri sciureus sciureus Lymphocryptovirus 1
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Cytomegalovirus,Saimiriine betaherpesvirus 4
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Cytomegalovirus,Saimiriine herpesvirus 3
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Cytomegalovirus,Squirrel monkey cytomegalovirus 1
Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Betaretrovirus,Squirrel monkey retrovirus
Kitrinoviricota,Magsaviricetes,Nodamuvirales,Nodaviridae,Betanodavirus,Salaria fluviatilis betanodavirus
,,,Birnaviridae,Aquabirnavirus,Aquabirnavirus TAB02
,,,Birnaviridae,Aquabirnavirus,Aquabirnavirus TAB98
Pisuviricota,Pisoniviricetes,Nidovirales,Tobaniviridae,Bafinivirus,Atlantic salmon bafinivirus
Duplornaviricota,Resentoviricetes,Reovirales,Spinareoviridae,Orthoreovirus,Atlantic salmon reovirus OH-2010
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,Respirovirus,Atlantic salmon respirovirus
Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,,Atlantic salmon swim bladder sarcoma virus
,,,,,Haemorrhagic kidney syndrome virus
Pisuviricota,Pisoniviricetes,Picornavirales,Caliciviridae,Salovirus,Nordland virus
Kitrinoviricota,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,Norwegian salmonid alphavirus
Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Sardinovirus,Sardinovirus pilchardi
Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,,Piscine myocarditis virus AL V-708
Duplornaviricota,Resentoviricetes,Reovirales,Reoviridae,,Reovirus sp. Salmo/GP-2010/NOR
Negarnaviricota,Monjiviricetes,Mononegavirales,Paramyxoviridae,,Salmo salar paramyxovirus
Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Salmonpoxvirus,Salmon gillpox virus
Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Salmonivirus,Salmonid herpesvirus 4
Duplornaviricota,Chrymotiviricetes,Ghabrivirales,Totiviridae,,Totivirus Atlantic salmon/CMS/Norway
Kitrinoviricota,Magsaviricetes,Nodamuvirales,Nodaviridae,Betanodavirus,Salmo trutta trutta betanodavirus
Pisuviricota,Pisoniviricetes,Picornavirales,,,Tioga picorna-like virus 1
Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Salmonivirus,Salmonid herpesvirus 3
Peploviricota,Herviviricetes,Herpesvirales,Alloherpesviridae,Salmonivirus,Salmonid herpesvirus 5
Negarnaviricota,Monjiviricetes,Mononegavirales,Rhabdoviridae,,Rhabdovirus 4890
Kitrinoviricota,Magsaviricetes,Nodamuvirales,Nodaviridae,Betanodavirus,Sander lucioperca betanodavirus
Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Epsilonretrovirus,Walleye dermal sarcoma virus
Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Epsilonretrovirus,Walleye epidermal hyperplasia virus 1
Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Epsilonretrovirus,Walleye epidermal hyperplasia virus 2
Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,Apeu orthobunyavirus
Cossaviricota,Papovaviricetes,Sepolyvirales,Polyomaviridae,,Capuchin monkey polyomavirus
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Cytomegalovirus,Cebus apella cytomegalovirus
Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Lymphocryptovirus,Cebus apella Lymphocryptovirus 1
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,,Tufted capuchin adenovirus 1
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,,Tufted capuchin adenovirus 2
Preplasmiviricota,Tectiliviricetes,Rowavirales,Adenoviridae,,Tufted capuchin adenovirus 3
Artverviricota,Revtraviricetes,Blubervirales,Hepadnaviridae,Orthohepadnavirus,Capuchin monkey hepatitis B virus
Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Simiispumavirus,Yellow-breasted capuchin simian foamy virus
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Chaphamaparvovirus,Dasyurid chaphamaparvovirus 1
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Chaphamaparvovirus,Dasyurid chaphamaparvovirus 2
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Chaphamaparvovirus,Dasyurid chaphamaparvovirus 3
Peploviricota,Herviviricetes,Herpesvirales,,,Dasyurid herpesvirus 3
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,,Tasmanian devil feces monodnaparvovirus 2
Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Alpharetrovirus,Tasmanian devil retrovirus
Pisuviricota,Stelpaviricetes,Stellavirales,Astroviridae,,Tasmanian devil-associated astrovirus 1
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Bocaparvovirus,Tasmanian devil-associated bocavirus 1
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Bocaparvovirus,Tasmanian devil-associated bocavirus 2
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Chapparvovirus,Tasmanian devil-associated chapparvovirus 3
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Chapparvovirus,Tasmanian devil-associated chapparvovirus 4
Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Chapparvovirus,Tasmanian devil-associated chapparvovirus 5
Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,Circovirus,Tasmanian devil-associated circovirus 1
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,,Tasmanian devil-associated papillomavirus 1
Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,,Tasmanian devil-associated papillomavirus 2
Pisuviricota,Duplopiviricetes,Durnavirales,Picobirnaviridae,Picobirnavirus,Tasmanian devil-associated picobirnavirus 1
Pisuviricota,Duplopiviricetes,Durnavirales,Picobirnaviridae,Picobirnavirus,Tasmanian devil-associated picobirnavirus 2
Pisuviricota,Duplopiviricetes,Durnavirales,Picobirnaviridae,Picobirnavirus,Tasmanian devil-associated picobirnavirus 3
Pisuviricota,Duplopiviricetes,Durnavirales,Picobirnaviridae,Picobirnavirus,Tasmanian devil-associated picobirnavirus 4
Pisuviricota,Duplopiviricetes,Durnavirales,Picobirnaviridae,Picobirnavirus,Tasmanian devil-associated picobirnavirus 5
