BC_1,logFC,pvals,pvals_adj
SPAG6,0.88619244,0.894515547741453,1.0
AC090912.1,0.8035694,0.894515547741453,1.0
WDR63,0.725406,0.8945577991935392,1.0
SAV1,0.6512445,0.8946000509447865,1.0
HOMEZ,0.58069426,0.8946845553442908,1.0
GPR89A,0.51341915,0.8946845553442908,1.0
TBCK,-0.57269776,0.8947408922746984,1.0
NDUFA8,0.38756642,0.8947690609390184,1.0
ASF1A,0.4419418,0.8949521604900251,1.0
ERMP1,-0.40809077,0.8954310626749654,1.0
DYNLL1,0.2726337,0.8954874066173952,1.0
OPTN,-0.3722488,0.8959522642328086,1.0
SLC2A1,-0.14737314,0.8966566619731506,1.0
NBPF13P,2.6536567,0.8971638788211205,1.0
ZNF563,2.3890998,0.8971920587690492,1.0
TMEM237,2.3904617,0.8971920587690492,1.0
RNA5SP365,2.3890998,0.8971920587690492,1.0
AL022067.1,2.3890998,0.8971920587690492,1.0
RNA5SP122,2.3890998,0.8971920587690492,1.0
SNORD43,2.3890998,0.8971920587690492,1.0
TMEM53,2.3890998,0.8971920587690492,1.0
PAIP1,-0.23064423,0.8972061487916444,1.0
CD163L1,1.5812631,0.8972202388466544,1.0
ADAM20,2.067011,0.8972202388466544,1.0
BANF1,2.067011,0.8972202388466544,1.0
ZNF599,1.8038161,0.8972202388466544,1.0
LINC01730,2.067011,0.8972202388466544,1.0
TMEM200A,1.5812631,0.8972202388466544,1.0
AL021918.3,1.8038161,0.8972202388466544,1.0
SLC25A39,1.8038161,0.8972484190539008,1.0
AC025188.1,1.8038161,0.8972484190539008,1.0
ARHGAP31,-0.18288514,0.8972484190539008,1.0
AC027279.1,1.8038161,0.8972484190539008,1.0
AF274853.1,1.3884572,0.8972484190539008,1.0
LINC01534,1.5812631,0.8972484190539008,1.0
KDM8,1.0662075,0.8973047798571773,1.0
PPP1R8,-0.34861776,0.8975443190482435,1.0
SYNPO2,-0.019727586,0.8978261418140708,1.0
PARVB,0.38796246,0.8979952416623249,1.0
ARL10,0.13906892,0.8981643461428654,1.0
RIOX2,0.25819644,0.8982207153311299,1.0
PARP15,-0.24542598,0.898418011532599,1.0
ID2,-0.63277286,0.8986857807044011,1.0
RFK,0.8035694,0.9005604862014621,1.0
AC022075.1,0.8035694,0.9005604862014621,1.0
AC004943.2,0.6512445,0.9006027792296375,1.0
PTPRCAP,0.8035694,0.9006027792296375,1.0
ITFG2-AS1,0.6512445,0.9006027792296375,1.0
INHCAP,0.51341915,0.9006450725400084,1.0
ZNF570,0.3285118,0.9006873661324559,1.0
ZNF777,0.51341915,0.9006873661324559,1.0
MSR1,0.27176732,0.9007719541631057,1.0
AC090825.1,-0.2808709,0.9008706416230492,1.0
ATXN7L3B,-0.31734252,0.9014627985081791,1.0
ZFPM1,0.007914261,0.9017729978297987,1.0
PDIA4,-0.22383358,0.901914002482614,1.0
GTF3C3,-0.2664244,0.9022101223210858,1.0
PRKG2,2.3904617,0.9031972864876108,1.0
MPZ,2.3904617,0.9031972864876108,1.0
AC090739.1,2.067011,0.9032395968787529,1.0
PERP,1.8038161,0.9032678039588464,1.0
OAF,0.92854327,0.9032678039588464,1.0
PTTG1,1.8038161,0.9032678039588464,1.0
IRF6,1.8038161,0.9032678039588464,1.0
TTC3P1,1.3884572,0.9032678039588464,1.0
ARSJ,1.5812631,0.9032678039588464,1.0
ZNF879,1.3884572,0.9032678039588464,1.0
KPNA2,1.0662075,0.9032960111610313,1.0
AC019130.1,1.3884572,0.9032960111610313,1.0
RASA2-IT1,1.2183714,0.9032960111610313,1.0
GEMIN2,1.5812631,0.9032960111610313,1.0
IFNG,1.3884572,0.9033242184852721,1.0
SEPT11,-0.184475,0.9033242184852721,1.0
YAE1,1.2183714,0.9033242184852721,1.0
LIPE,0.6872135,0.9033242184852721,1.0
MVK,1.3884572,0.9033242184852721,1.0
SNORD104,0.7115749,0.9036909247914597,1.0
PRDM15,0.42504564,0.9039307054119533,1.0
TMEM185A,0.13906892,0.9043820809183999,1.0
ZNF480,0.107110195,0.90470652615748,1.0
CDC25B,0.11412567,0.9051297394998007,1.0
NKG7,-0.07384037,0.9057505011122293,1.0
TYW5,-0.40696326,0.9058069368474335,1.0
DIP2C,-0.27872244,0.9058915913420288,1.0
KLF9,-0.40696326,0.9058915913420288,1.0
TOMM22,0.8042876,0.9065688657135376,1.0
WEE1,0.58069426,0.9066535297975241,1.0
BSCL2,0.725406,0.9066535297975241,1.0
NNT-AS1,0.6512445,0.906695862237348,1.0
TMEM163,0.44912788,0.906695862237348,1.0
MPST,0.38756642,0.9068228611467117,1.0
MTPAP,0.29227886,0.9074014418324032,1.0
CFH,0.24499185,0.9074296665398686,1.0
MYO1D,-0.4272732,0.9075284539362508,1.0
ZNF717,0.16507402,0.9075849045193366,1.0
MSANTD2,0.18305829,0.907599017238052,1.0
ARHGEF9,-0.12158362,0.9076695812690729,1.0
NDUFA9,-0.15059377,0.9076836941627349,1.0
MICU3,-0.15059377,0.9078248247014521,1.0
BBS7,-0.22383358,0.908248233758827,1.0
LPAL2,-0.3601525,0.908248233758827,1.0
AC005842.1,1.8038161,0.9092927539776552,1.0
MRPL14,1.0662075,0.9093209864384467,1.0
PPIP5K1,1.5812631,0.9093209864384467,1.0
ARHGEF19,1.5812631,0.9093209864384467,1.0
SIT1,1.2183714,0.9093209864384467,1.0
RBM26-AS1,1.3884572,0.9093209864384467,1.0
LINC02355,1.5812631,0.9093209864384467,1.0
TNFRSF25,1.3884572,0.9093492190137582,1.0
ZNF561-AS1,1.3884572,0.9093492190137582,1.0
SEMA4C,0.92854327,0.9093774517035541,1.0
AC008957.1,0.38717064,0.9094621504594957,1.0
ERCC4,0.42504564,0.9099421294867894,1.0
OBSCN,0.13906892,0.9100974238653317,1.0
SIRPG,-0.0059651346,0.9102668398318434,1.0
GID4,-0.040073518,0.9103233127277425,1.0
THAP4,0.064746276,0.9103233127277425,1.0
KLHDC1,-0.0735768,0.9115234684201988,1.0
AC011477.1,-0.4261234,0.9116505555949885,1.0
PGAP1,-0.5882873,0.9119471011192832,1.0
NRIR,0.9301404,0.9124837384504638,1.0
ZBTB20-AS1,0.58069426,0.9127097029652951,1.0
TP63,0.58069426,0.9127520720980843,1.0
PKIA,0.49671182,0.912850934372164,1.0
AC019163.1,-0.02875875,0.9128791809839746,1.0
MRPL30,-0.116543576,0.9130062920986399,1.0
LIN9,-0.22383358,0.9138113807071995,1.0
AL356804.1,1.805017,0.9153087975921941,1.0
AC092279.2,1.5812631,0.9153511817145398,1.0
BFSP2,1.5812631,0.9153511817145398,1.0
SSPO,1.5812631,0.9153511817145398,1.0
RNA5SP357,1.5812631,0.9153511817145398,1.0
NOB1,1.3884572,0.9153794379298158,1.0
AL080317.2,1.3884572,0.9153794379298158,1.0
MZT2B,1.3884572,0.9153794379298158,1.0
AC074091.1,1.3884572,0.9153794379298158,1.0
AC025031.3,1.2183714,0.9153794379298158,1.0
URB2,1.0662075,0.9154076942520205,1.0
SLITRK4,0.58013743,0.9154076942520205,1.0
ALG10B,0.92854327,0.9154076942520205,1.0
NDUFB8,0.92854327,0.9154076942520205,1.0
LINC00957,1.2183714,0.9154076942520205,1.0
LINC01630,0.92854327,0.9154359506811183,1.0
AC004847.1,0.92854327,0.9154359506811183,1.0
TLR7,0.6872135,0.9154359506811183,1.0
AL133467.2,0.92854327,0.9154642072170737,1.0
PUDP,-0.5674016,0.9159304554563643,1.0
RNA5SP298,0.53046435,0.9159304554563643,1.0
GDPD5,0.064746276,0.9161565256298615,1.0
TENM3,0.21739346,0.9163260827110417,1.0
TTC39B,-0.40999323,0.917244582859207,1.0
JAKMIP2,-0.3815029,0.9173293730761964,1.0
MIER3,-0.44163737,0.9179229308711019,1.0
NEK1,-0.7026384,0.9184458649377298,1.0
SLC25A38,0.51341915,0.9187709498560582,1.0
URGCP-MRPS24,0.21715859,0.9188133532389289,1.0
TMEM60,0.21715859,0.9188981606972367,1.0
CENPU,-0.073313855,0.9189405647724344,1.0
TTYH2,0.21715859,0.9189405647724344,1.0
ARHGAP21,-0.49253574,0.9191808588829412,1.0
ZNF76,-0.15059377,0.9200148779166784,1.0
LINC00907,-0.40291017,0.9200855615530596,1.0
DNAJC24,-0.09612283,0.920156245820835,1.0
AP000787.1,-0.22383358,0.920156245820835,1.0
ADA2,-0.34051627,0.9211176142609847,1.0
SCOC-AS1,1.805017,0.9213296963974978,1.0
POU6F2,1.3884572,0.9214145308194472,1.0
FRMD6,1.3884572,0.9214145308194472,1.0
CCR4,1.273859,0.9214145308194472,1.0
LINC02641,1.3884572,0.9214145308194472,1.0
RNA5SP368,1.3884572,0.9214145308194472,1.0
CAV2,1.3884572,0.9214145308194472,1.0
RNU1-134P,1.0662075,0.9214428091588526,1.0
CFAP53,0.92854327,0.9214428091588526,1.0
ABHD17C,1.2183714,0.9214428091588526,1.0
IER3IP1,1.2183714,0.9214428091588526,1.0
AC026979.4,0.92854327,0.9214710875975765,1.0
AC003002.3,0.80285156,0.9214710875975765,1.0
OLFM2,0.92854327,0.9214710875975765,1.0
ZNRF2P2,1.0662075,0.9214710875975765,1.0
PET117,0.92854327,0.9214710875975765,1.0
LINC02296,1.0662075,0.9214710875975765,1.0
AC108463.3,1.0662075,0.9214710875975765,1.0
GPX7,1.0662075,0.9214710875975765,1.0
NSDHL,0.92854327,0.9214710875975765,1.0
CCDC107,0.58013743,0.9214993661355834,1.0
UQCC2,0.6872135,0.9214993661355834,1.0
PARP2,0.80285156,0.9214993661355834,1.0
DCLRE1A,0.58013743,0.9214993661355834,1.0
AC091133.1,0.21692389,0.9214993661355834,1.0
AC079203.2,0.92854327,0.9214993661355834,1.0
AC124290.1,0.92854327,0.9214993661355834,1.0
TMSB15B-AS1,0.6872135,0.9215276447728379,1.0
AC010618.4,0.80285156,0.9215276447728379,1.0
WNT7A,0.58013743,0.9215276447728379,1.0
ANKRD16,0.58013743,0.9215276447728379,1.0
ZNF850,0.13876048,0.9215559235093043,1.0
IGFLR1,0.21739346,0.9221073786495162,1.0
GNPDA2,0.06481999,0.9222487834460641,1.0
LEF1-AS1,-0.073401436,0.9223901907002648,1.0
CZIB,-0.0059651346,0.9224467542890931,1.0
GCNT4,-0.1995766,0.922559882643154,1.0
NR2C1,-0.43768972,0.9228851353798594,1.0
ATP10A,-0.3892927,0.923111405761968,1.0
CD8A,-0.07366459,0.9232104010118118,1.0
TMEM106B,-0.46043688,0.9233235398965841,1.0
RUFY2,-0.6356139,0.9238043974359661,1.0
AC068775.1,-0.31651965,0.9239882620987772,1.0
RACK1,-0.23825307,0.9240872678307109,1.0
MB21D2,0.4813938,0.9247096164396393,1.0
AC005332.2,0.27176732,0.9249217912901574,1.0
POLR2M,-0.02875875,0.9249217912901574,1.0
IATPR,0.3285118,0.9249217912901574,1.0
ZKSCAN2-DT,0.3285118,0.9249217912901574,1.0
ZNF225,0.16453022,0.9250066627266184,1.0
HIBADH,-0.77480525,0.9250490987649945,1.0
TRIM59,0.017205922,0.9250490987649945,1.0
RALGDS,-0.37243602,0.9252471364287189,1.0
LINC01135,0.2850398,0.9256715184340844,1.0
EIF2AK4,-0.39923114,0.9256998113211379,1.0
AC098650.1,-0.19982567,0.9259403046514898,1.0
EP400P1,-0.33829623,0.9260110392728367,1.0
KLRB1,-0.48936647,0.9260393332851671,1.0
HMGN3,-0.4514073,0.9261525102695508,1.0
DIMT1,-0.2706985,0.9262232466438062,1.0
ZNF280C,-0.4647944,0.9263647211413336,1.0
TPMT,-0.5046452,0.9264354592634938,1.0
PHLDB2,-0.37342253,0.9273268092433897,1.0
UBA6-AS1,-0.33894053,0.9273409583940924,1.0
AC007318.2,1.652853,0.9273834059840393,1.0
CENPA,1.273859,0.92739755522662,1.0
PGA5,1.5835041,0.9274117044921592,1.0
C10orf143,1.5151887,0.9274117044921592,1.0
AL355612.1,1.2183714,0.9274824511640749,1.0
LINC00469,0.97381616,0.927496600567271,1.0
SLC29A3,0.6872135,0.9275107499933943,1.0
TMEM44,1.0662075,0.9275107499933943,1.0
Z98884.1,0.92854327,0.9275107499933943,1.0
ASPM,0.88619244,0.9275248994424405,1.0
CHEK2,0.6872135,0.9275390489144051,1.0
TMEM244,0.6872135,0.9275390489144051,1.0
AC007256.1,0.58013743,0.9275390489144051,1.0
TMEM254-AS1,0.58013743,0.9275673479270714,1.0
AC009119.1,0.29954693,0.9275956470313578,1.0
TRIM58,0.29954693,0.9275956470313578,1.0
EEFSEC,0.58013743,0.9276239462272287,1.0
CLYBL,-0.4430433,0.9278078932303019,1.0
RNA5SP382,0.4813938,0.928005994317312,1.0
KLRC3,-0.6198807,0.9281333473732628,1.0
FAM198B-AS1,-0.040073518,0.9284022098661524,1.0
TMEM62,-0.5860411,0.9284729645135479,1.0
POLH,-0.16904187,0.9285720219698247,1.0
MGAT2,-0.16904187,0.9286852318465367,1.0
PIGK,-0.8527387,0.9291805419984518,1.0
AL365361.1,-0.33505943,0.9295485044546246,1.0
MIAT,-0.44330516,0.9306241730955758,1.0
FTSJ1,0.5812514,0.9307798725239009,1.0
DDX54,0.4813938,0.9308364911549806,1.0
AL050403.2,-0.10598398,0.930935574601446,1.0
GREM2,0.27176732,0.9309921941944084,1.0
SBDSP1,0.017205922,0.931034659118335,1.0
FAM136A,0.21715859,0.931034659118335,1.0
AC009879.2,0.06467261,0.9310771242385895,1.0
FKBP4,0.017205922,0.9311195895550514,1.0
MMD,-0.116543576,0.9311620550676005,1.0
AC009070.1,-0.39923114,0.9318839986657106,1.0
PCNX2,-0.41564804,0.9320680324914191,1.0
PXYLP1,-0.46416882,0.9323370115358421,1.0
LETMD1,-0.3601525,0.9323653255694854,1.0
BCCIP,-0.52417177,0.93264847060701,1.0
STARD9,-0.13852814,0.9331298367107997,1.0
ANXA2,-0.08605206,0.9332147862138421,1.0
FBXO41,1.5151887,0.9334413219378498,1.0
CCDC14,-0.48076186,0.9334696392827434,1.0
JMJD8,1.389497,0.9334696392827434,1.0
ADAMTS3,1.0662075,0.9335545918224253,1.0
RN7SKP151,1.0662075,0.9335545918224253,1.0
AP001628.1,1.0662075,0.9335545918224253,1.0
YBEY,0.92854327,0.9335829095038672,1.0
SEMA4F,0.80285156,0.9335829095038672,1.0
MRPL34,0.92854327,0.9335829095038672,1.0
CLUAP1,0.80285156,0.9335829095038672,1.0
SRP14-AS1,0.80285156,0.9335829095038672,1.0
SGCE,0.80285156,0.9336112272693572,1.0
KNOP1,0.6872135,0.9336112272693572,1.0
GPR68,0.80285156,0.9336112272693572,1.0
PSMG1,0.6872135,0.9336112272693572,1.0
MACC1,0.38717064,0.9336395451188595,1.0
IDNK,0.6872135,0.9336395451188595,1.0
SPNS1,0.38717064,0.9336395451188595,1.0
GALNT8,0.4804409,0.9336395451188595,1.0
TMEM266,0.6872135,0.9336395451188595,1.0
AC090518.1,0.29954693,0.9336395451188595,1.0
CHD1L,0.29954693,0.9336678630523383,1.0
AC107959.1,0.4804409,0.9336678630523383,1.0
AC134407.3,0.29954693,0.9336678630523383,1.0
DNAJC19,-0.1375176,0.9336961810697579,1.0
COL13A1,0.064599,0.9336961810697579,1.0
BCL9L,-0.41001725,0.9337103401099345,1.0
THOC3,-0.005951233,0.9337244991710829,1.0
HSPH1,-0.52564114,0.9341068017331581,1.0
COLQ,-0.0059651346,0.9345316001780584,1.0
RTCB,-0.0059651346,0.9345882413818385,1.0
C12orf65,-0.1995766,0.9345882413818385,1.0
NOA1,-0.16904187,0.9347015247824915,1.0
SLC7A1,-0.34334004,0.9347581669787932,1.0
MPLKIP,-0.49902943,0.9349280955481747,1.0
TRIT1,-0.13819075,0.9357069726406994,1.0
MRPS22,-0.492162,0.9362168164693332,1.0
ATF1,-0.50037616,0.9362309791722428,1.0
AL161804.1,21.154202,0.9363301186573416,1.0
AC005391.1,21.154202,0.9363301186573416,1.0
MMACHC,21.154202,0.9363301186573416,1.0
TRAJ10,21.154202,0.9363301186573416,1.0
ID2-AS1,22.155884,0.9363301186573416,1.0
AC107204.1,21.154202,0.9363301186573416,1.0
C3orf14,21.154202,0.9363301186573416,1.0
MRAP,21.154202,0.9363301186573416,1.0
RNA5SP321,21.154202,0.9363301186573416,1.0
AC106820.2,21.154202,0.9363301186573416,1.0
AC107398.5,21.154202,0.9363301186573416,1.0
MOBP,21.154202,0.9363301186573416,1.0
CCR8,21.154202,0.9363301186573416,1.0
AC026689.1,21.154202,0.9363301186573416,1.0
AC096751.2,21.154202,0.9363301186573416,1.0
PHACTR2-AS1,21.154202,0.9363301186573416,1.0
AC073534.2,22.155884,0.9363301186573416,1.0
AL356133.1,21.154202,0.9363301186573416,1.0
DPRXP2,21.154202,0.9363301186573416,1.0
AC128687.3,21.154202,0.9363301186573416,1.0
RNA5SP130,21.154202,0.9363301186573416,1.0
HNRNPA1P12,21.154202,0.9363301186573416,1.0
AC131944.1,21.154202,0.9363301186573416,1.0
LCA5,21.154202,0.9363301186573416,1.0
CDR2L,21.154202,0.9363301186573416,1.0
AP002812.4,21.154202,0.9363301186573416,1.0
Z98884.2,21.154202,0.9363301186573416,1.0
C4orf36,21.154202,0.9363301186573416,1.0
AL669983.1,21.154202,0.9363301186573416,1.0
ZNF593,21.154202,0.9363301186573416,1.0
AL133467.1,21.154202,0.9363301186573416,1.0
AC006076.1,21.154202,0.9363301186573416,1.0
RPL31P63,21.154202,0.9363301186573416,1.0
SGK2,21.154202,0.9363301186573416,1.0
MIPEPP3,21.154202,0.9363301186573416,1.0
AC025449.2,21.154202,0.9363301186573416,1.0
AL049557.1,22.155884,0.9363301186573416,1.0
EGFL6,21.154202,0.9363301186573416,1.0
AL031280.1,21.154202,0.9363301186573416,1.0
FOXA2,22.155884,0.9363301186573416,1.0
RNA5SP110,21.154202,0.9363301186573416,1.0
AL157935.1,21.154202,0.9363301186573416,1.0
AC087343.1,21.154202,0.9363301186573416,1.0
AC139491.7,21.154202,0.9363301186573416,1.0
AC012569.1,21.154202,0.9363301186573416,1.0
AC008443.8,21.154202,0.9363301186573416,1.0
TRAV14DV4,21.154202,0.9363301186573416,1.0
UBE2L5,21.154202,0.9363301186573416,1.0
VAMP9P,21.154202,0.9363301186573416,1.0
AC010900.1,21.154202,0.9363301186573416,1.0
B4GAT1,21.154202,0.9363301186573416,1.0
CDC42P4,21.154202,0.9363301186573416,1.0
YIPF2,21.154202,0.9363301186573416,1.0
GLDN,21.154202,0.9363301186573416,1.0
ZNF723,21.154202,0.9363301186573416,1.0
DDX3P3,21.154202,0.9363301186573416,1.0
LINC01147,21.154202,0.9363301186573416,1.0
AC078881.2,21.154202,0.9363301186573416,1.0
BAK1P1,21.154202,0.9363301186573416,1.0
AL121929.2,22.155884,0.9363301186573416,1.0
AL049870.3,21.154202,0.9363301186573416,1.0
HSF2BP,21.154202,0.9363301186573416,1.0
AL355870.2,21.154202,0.9363301186573416,1.0
MTATP6P3,21.154202,0.9363301186573416,1.0
DNPH1,21.154202,0.9363301186573416,1.0
LUM,21.154202,0.9363301186573416,1.0
AL672212.1,21.154202,0.9363301186573416,1.0
AF131215.4,21.154202,0.9363301186573416,1.0
AC090948.3,21.154202,0.9363301186573416,1.0
SRP72P1,21.154202,0.9363301186573416,1.0
PHLDA3,21.154202,0.9363301186573416,1.0
AP002453.1,21.154202,0.9363301186573416,1.0
AC080013.6,21.154202,0.9363301186573416,1.0
TRAJ42,21.154202,0.9363301186573416,1.0
AC137770.1,22.742529,0.9363301186573416,1.0
AHNAK2,21.154202,0.9363301186573416,1.0
AC068446.2,21.154202,0.9363301186573416,1.0
AC007881.4,21.154202,0.9363301186573416,1.0
AC025283.2,21.154202,0.9363301186573416,1.0
RPL13AP2,21.154202,0.9363301186573416,1.0
ASIC3,21.154202,0.9363301186573416,1.0
LINC00665,21.154202,0.9363301186573416,1.0
MIR4473,21.154202,0.9363301186573416,1.0
AC006042.1,21.154202,0.9363301186573416,1.0
RNA5SP65,21.154202,0.9363301186573416,1.0
RNU6ATAC35P,21.154202,0.9363301186573416,1.0
RAI1-AS1,21.154202,0.9363301186573416,1.0
AC093577.1,21.154202,0.9363301186573416,1.0
AP003120.1,21.154202,0.9363301186573416,1.0
AL157893.2,21.154202,0.9363301186573416,1.0
AL021707.9,21.154202,0.9363301186573416,1.0
ETV2,21.154202,0.9363301186573416,1.0
TRGV5P,21.154202,0.9363301186573416,1.0
SYNGR3,21.154202,0.9363301186573416,1.0
UBE3D,-0.38742667,0.9364434221347356,1.0
SUCLA2,-0.51288325,0.9365567268992306,1.0
ESYT1,-0.1735341,0.9365992165172806,1.0
ALDH3A2,0.43567526,0.936825830860011,1.0
RBAK-RBAKDN,-0.15852475,0.9371091059828462,1.0
PDCD5,-0.116543576,0.9371091059828462,1.0
TIPIN,-0.15852475,0.9372365823873635,1.0
RPE,-0.5747591,0.9372649106958421,1.0
CISD1,-0.49012265,0.9373215675509885,1.0
RFXAP,-0.5857631,0.9373640604006236,1.0
NAA20,0.16507402,0.9375198690412407,1.0
ARHGEF28,-0.19982567,0.9381572928742371,1.0
TMEM209,-0.24745372,0.9381572928742371,1.0
AL360012.1,-0.17541698,0.9382281201983674,1.0
RPIA,-0.31610876,0.9384406051008046,1.0
CCDC6,-0.0817719,0.9391772532701789,1.0
ACER2,1.273859,0.9395314296100898,1.0
MIR3142HG,1.0670865,0.9395739315760375,1.0
PLPP3,0.88619244,0.9396164337141035,1.0
TSHR,0.92854327,0.9396306011316866,1.0
AC009495.1,0.44912788,0.9396447685683762,1.0
RNA5SP323,0.80285156,0.9396589360241676,1.0
LAPTM4B,0.58013743,0.9396589360241676,1.0
LSM7,0.80285156,0.9396589360241676,1.0
SNORD92,0.80285156,0.9396589360241676,1.0
AC051619.8,0.6872135,0.9396589360241676,1.0
ATE1-AS1,0.6872135,0.9396872709930385,1.0
AL359962.2,0.6872135,0.9396872709930385,1.0
PGAP3,0.58013743,0.9396872709930385,1.0
PDE4A,0.4804409,0.9396872709930385,1.0
ZNF366,0.4804409,0.9396872709930385,1.0
AL353662.1,0.58013743,0.9396872709930385,1.0
MYDGF,0.4804409,0.9396872709930385,1.0
DGKB,0.58013743,0.9396872709930385,1.0
AL392046.1,0.38717064,0.9397156060382635,1.0
C19orf48,0.38717064,0.9397156060382635,1.0
TMSB4XP4,0.4804409,0.9397156060382635,1.0
GPAA1,0.38717064,0.9397156060382635,1.0
ABLIM2,0.4804409,0.9397156060382635,1.0
LINC01470,0.38717064,0.9397156060382635,1.0
AP001432.1,0.58013743,0.9397156060382635,1.0
FN3KRP,0.29954693,0.9397156060382635,1.0
AC003665.1,0.4804409,0.9397156060382635,1.0
ZNF688,0.58013743,0.9397156060382635,1.0
AP005482.1,0.29954693,0.9397439411598071,1.0
BEND2,0.13876048,0.9397439411598071,1.0
NT5M,0.21692389,0.9397439411598071,1.0
CD200R1,-0.26011336,0.9397439411598071,1.0
FGFRL1,0.21692389,0.9397439411598071,1.0
COQ5,0.29954693,0.9397439411598071,1.0
SLC41A1,0.064599,0.9397722763576333,1.0
ALDOC,0.21692389,0.9397722763576333,1.0
CARD9,0.21692389,0.9397722763576333,1.0
AL357054.2,-0.19907908,0.9397722763576333,1.0
RPUSD4,-0.1375176,0.9397722763576333,1.0
ARL2BP,0.03608974,0.9403956699370084,1.0
ZUP1,-0.6067802,0.940480680990644,1.0
COMMD9,-0.073401436,0.9406081988423863,1.0
HNMT,-0.040073518,0.9406081988423863,1.0
PRKAR2B,-0.4489541,0.9407782250127159,1.0
AC068831.7,-0.28752273,0.9408349010030327,1.0
KLRC1,-0.37046823,0.9408915772929765,1.0
RUFY3,-0.22052766,0.9410474386329382,1.0
AC242426.2,-0.7014114,0.9416850766528618,1.0
ICK,-0.49420702,0.9422518973961083,1.0
AC026356.2,4.3895774,0.9423936071630371,1.0
TUBGCP5,4.3895774,0.9423936071630371,1.0
SLC9A7P1,4.3895774,0.9423936071630371,1.0
APOBEC3D,3.387895,0.9424077782400967,1.0
RPL21P131,3.387895,0.9424077782400967,1.0
Z84492.1,3.387895,0.9424077782400967,1.0
P2RY11,3.387895,0.9424077782400967,1.0
LINC02408,3.387895,0.9424077782400967,1.0
JUP,3.387895,0.9424077782400967,1.0
TWNK,3.387895,0.9424077782400967,1.0
AC008883.1,3.387895,0.9424077782400967,1.0
FDPSP3,3.387895,0.9424077782400967,1.0
AC019077.1,3.387895,0.9424077782400967,1.0
AC095057.4,3.387895,0.9424077782400967,1.0
NDUFA7,3.387895,0.9424077782400967,1.0
SELENOKP3,3.387895,0.9424077782400967,1.0
RNA5SP354,3.387895,0.9424077782400967,1.0
RPL21P65,3.387895,0.9424077782400967,1.0
AC006197.2,3.387895,0.9424077782400967,1.0
AC100861.1,3.387895,0.9424077782400967,1.0
AC034102.8,3.387895,0.9424077782400967,1.0
YIPF7,3.387895,0.9424077782400967,1.0
RNA5SP351,3.387895,0.9424077782400967,1.0
AC108690.1,3.387895,0.9424077782400967,1.0
TMPRSS11BNL,3.387895,0.9424077782400967,1.0
OSTN-AS1,3.387895,0.9424077782400967,1.0
MAFTRR,3.387895,0.9424077782400967,1.0
AC022400.5,3.387895,0.9424077782400967,1.0
PTPMT1,3.387895,0.9424077782400967,1.0
LINC02451,3.387895,0.9424077782400967,1.0
AC115220.2,3.387895,0.9424077782400967,1.0
VWDE,3.387895,0.9424077782400967,1.0
NAP1L2,3.387895,0.9424077782400967,1.0
MRPS10P2,3.387895,0.9424077782400967,1.0
MCM8-AS1,3.387895,0.9424077782400967,1.0
ESRRAP2,3.387895,0.9424077782400967,1.0
RPS7P10,3.387895,0.9424077782400967,1.0
AK3P3,3.387895,0.9424077782400967,1.0
RPL13AP20,3.387895,0.9424077782400967,1.0
AP001825.1,3.387895,0.9424077782400967,1.0
EDNRA,3.387895,0.9424077782400967,1.0
AP001893.3,3.387895,0.9424077782400967,1.0
AC009063.2,3.387895,0.9424077782400967,1.0
RPL24P8,3.387895,0.9424077782400967,1.0
PODN,3.387895,0.9424077782400967,1.0
DNLZ,3.3894198,0.9424077782400967,1.0
AC087893.1,3.387895,0.9424077782400967,1.0
AC113615.2,3.387895,0.9424077782400967,1.0
VENTX,3.387895,0.9424077782400967,1.0
AL136980.1,3.387895,0.9424077782400967,1.0
AC009542.2,3.387895,0.9424077782400967,1.0
AL355916.1,3.387895,0.9424077782400967,1.0
MARS2,3.387895,0.9424077782400967,1.0
FAM83F,3.387895,0.9424077782400967,1.0
EIF3FP3,3.387895,0.9424077782400967,1.0
ZNF57,3.387895,0.9424077782400967,1.0
C20orf27,3.387895,0.9424077782400967,1.0
TNFRSF17,3.387895,0.9424077782400967,1.0
AC107881.1,3.387895,0.9424077782400967,1.0
AC004552.1,3.387895,0.9424077782400967,1.0
P2RY6,3.387895,0.9424077782400967,1.0
AL353135.2,3.387895,0.9424077782400967,1.0
NRP2,3.387895,0.9424077782400967,1.0
MORN4,3.387895,0.9424077782400967,1.0
AC009120.5,3.387895,0.9424077782400967,1.0
AC012668.3,3.387895,0.9424077782400967,1.0
AC016876.1,3.387895,0.9424077782400967,1.0
AC118757.1,3.387895,0.9424077782400967,1.0
EDNRB-AS1,3.387895,0.9424077782400967,1.0
